	SRR1568567	SRR1568605	SRR1568681	SRR1568540	SRR1568432	SRR1568755	SRR1568476	SRR1568404	SRR1568667	SRR1568533	SRR1568463	SRR1568718	SRR1568747	SRR1568693	SRR1568489	SRR1568740	SRR1568368	SRR1568585	SRR1568733	SRR1568459	SRR1568649	SRR1568622	SRR1568593	SRR1568428	SRR1568673	SRR1568685	SRR1568565	SRR1568440	SRR1568388	SRR1568626	SRR1568731	SRR1568708	SRR1568569	SRR1568454	SRR1568706	SRR1568544	SRR1568484	SRR1568542	SRR1568653	SRR1568591	SRR1568488	SRR1568751	SRR1568608	SRR1568749	SRR1568501	SRR1568520	SRR1568661	SRR1568620	SRR1568447	SRR1568601	SRR1568480	SRR1568524	SRR1568527	SRR1568720	SRR1568644	SRR1568581	SRR1568695	SRR1568474	SRR1568583	SRR1568384	SRR1568393	SRR1568735	SRR1568493	SRR1568397	SRR1568499	SRR1568561	SRR1568522	SRR1568743	SRR1568655	SRR1568712	SRR1568651	SRR1568612	SRR1568422	SRR1568526	SRR1568677	SRR1568434	SRR1568640	SRR1568663	SRR1568469	SRR1568497	SRR1568495	SRR1568386	SRR1568550	SRR1568635	SRR1568727	SRR1568556	SRR1568505	SRR1568482	SRR1568552	SRR1568467	SRR1568602	SRR1568408	SRR1568589	SRR1568697	SRR1568539	SRR1568563	SRR1568370	SRR1568687	SRR1568441	SRR1568461	SRR1568599	SRR1568578	SRR1568508	SRR1568722	SRR1568445	SRR1568415	SRR1568672	SRR1568537	SRR1568665	SRR1568614	SRR1568559	SRR1568529	SRR1568670	SRR1568456	SRR1568741	SRR1568406	SRR1568704	SRR1568436	SRR1568514	SRR1568573	SRR1568546
NM_22	362.462798064104	364.753502301281	250.534033406953	165.391186442076	355.93140896121804	174.825358007768	600.5839528097799	63.262407270371	630.145413688986	318.505756178343	446.063718917928	265.343728071486	512.1548881217	68.3974735728526	513.521324588921	54.669261196566104	272.681112828867	471.836100651645	636.591258547626	122.637671318537	67.56072617377379	720.6557401064522	2.39345104230824	324.51685155788	755.136471874191	439.2324846290831	520.234467347571	359.784087399384	508.516392168527	23.600090931264802	283.663843965583	640.809143385078	232.89663451921	449.01278919502295	76.9294354942108	2.20244394916924	341.906466777257	201.71677450442505	740.1223272149541	285.598895208139	21.477987749708905	315.41151341918	113.83097929379	644.088848855708	377.25516243990603	297.288477634149	590.346010491012	568.503370080356	168.32668761783998	269.156522332159	184.51907732170105	383.311855379087	249.52670695547198	534.903013377426	469.12352551809005	115.386534678326	596.255368603133	166.802567618254	137.64042523462402	444.959422459468	385.24038440939904	309.19065319901	329.51271042089803	596.96653014159	462.526309749818	601.629641412323	883.0194643441431	294.80216792583	271.090533690347	400.59682642812	617.189242949939	236.207921682967	459.729749725944	177.16935448576405	366.713706552026	379.73516751669996	705.145773566618	285.25473747061795	21.3441542920665	409.89844772124604	55.660628276442296	169.65715568048	225.296129223981	92.1756628035831	195.028430857308	214.263046831851	408.561077798733	294.498235823554	236.51616152408002	309.44746775827497	147.301109919067	436.531647272326	399.199245695691	69.6224304900062	105.38898597191601	345.98255350760803	50.3382101425145	642.2697722309322	607.179006235473	616.177274237023	117.25748214658701	264.934888883382	87.7121619809729	450.441778349445	422.8423405996109	135.503344548087	326.872415072803	526.46137867745	166.018742221598	572.6646802347229	268.403490219986	534.810349283098	374.68086451796205	230.063019240167	397.893591601849	538.349346425936	186.222033644691	366.99490621443	91.24607202832428	26.671494376233397	822.561205242292
NM_7	331.041874392912	76.0909624005984	73.7818674434715	347.32149152836	237.89293149959	131.982780156062	142.546976583124	510.00434503151	172.61160255356205	328.977178299275	393.917249407775	13.3413047633708	523.485748478374	55.612899073254006	584.6357937375319	41.473232631877714	368.333649789778	391.642613189112	385.202669713002	697.061246747317	291.577870855234	14.5403428016434	286.017399555835	300.178087691039	19.7538672785163	448.566174927451	292.17650056915403	585.5595268605359	574.8446172339869	118.00045465632401	476.8532911691591	401.519653133688	283.501335353014	547.73613092532	405.50939726609397	556.484171156761	392.790719013037	895.1181868633839	68.3941424489067	490.42767772340403	337.039192380047	330.88453105861197	397.97395814164804	394.4305565240229	578.9478575105919	597.049208720557	115.002469576171	510.73113571543297	19.7306007464135	728.164520237894	157.57602620835502	725.580758748177	5.5450379323438215	292.184999909001	288.911439495897	610.67142622155	32.2581438511294	494.022915577509	456.54837477377504	33.4729526623206	583.6975521354531	942.581214606692	248.18107953661098	367.747328250829	227.644527984974	245.522818650762	584.5019163981231	535.781533408769	324.260223999779	582.175761771707	133.29621445038	470.75824391552595	169.976708232006	684.693793536686	444.3141725452449	408.21530508045197	498.216492366598	482.216341914616	363.778629673482	706.8850545192778	218.441710971698	318.492751345629	105.84778774565001	408.531641314646	740.086054213978	600.398969359755	85.14152706659571	552.963746322815	657.8105742388469	539.109684793331	525.314801639082	749.171455604506	56.2913154917543	593.622828388474	316.166957915747	249.686916693914	564.906580488218	484.2243308966191	344.960417370254	183.50850786006302	464.312673557463	92.236590944585	435.58751627839104	312.017728346162	261.782168168973	15.0559271720097	289.347642664722	206.222159632598	545.490153013822	489.79527726339205	2.59327043690808	278.394428393941	6.65507752252153	537.763404106272	385.475586142233	356.068439080261	498.17359318962014	412.117230748991	465.796480596204	9.413468603376499	97.3100718031832
NM_13	373.684556518101	432.993809851024	689.171289307151	748.985801459116	349.272828181332	324.77438048873796	508.34767384422895	417.063277560224	733.410870238497	637.8841308667638	109.93039518356501	372.815349776418	399.412827572786	156.611037620083	336.858011756581	616.443048664728	439.716140059115	37.2992964942012	576.18004727729	351.702287287069	430.255150896139	210.83497062383	417.657206882788	117.637358689731	55.6699896030914	513.35296641024	566.137508584122	447.1810317069271	86.8583899666738	437.674413634366	499.205789192714	352.850604268999	529.049145080674	190.904775273646	244.479138223127	212.168767103304	39.7254249910912	241.339712353508	272.76235381409197	448.194939060463	80.95549228736421	102.35996284547	583.926855613946	375.226072498509	53.077025018601596	9.27095044597139	322.64581742203603	481.230420295047	500.663993940243	370.891279285088	611.525614663512	614.911370292647	606.2574806029239	467.62791181824304	698.679396998741	400.14160856285	201.873545390939	679.979845027525	368.679710449885	37.5127917767385	516.896610057729	149.09193309596301	482.009518328936	375.720170055725	657.9321618062841	250.130485488712	756.5482894509821	236.086383442677	382.6719964523951	92.973406756682	51.374582652750796	292.566302996797	849.0028328272218	472.709500396514	359.159678888969	104.427171067092	695.051662288569	327.703359118031	606.91638726137	506.680025655429	411.15350887221	419.51587586446	299.803510542149	438.1188911034501	368.765548302247	499.4332890181269	212.853817666489	149.674397500912	162.604861047805	548.057563379113	427.70563241560404	421.5648479372751	52.538561125637294	278.489721960025	28.6658041843611	27.2695608675947	541.2911238781501	405.537877125918	111.33643100309799	361.480121086418	133.43092795991	363.05892180315396	704.6705894742571	15.330350814695802	382.458521553581	490.99051388720596	390.167211905711	270.666584517785	431.422853936398	386.5177377394191	317.67562852124	350.435091881847	389.987542819762	248.582023884886	446.53077965201	422.70877079803495	58.120252538788996	304.425282859839	137.60496346206995	481.132839728132	830.046595380999
NM_15	432.03770047888605	473.454877159279	445.934363669333	585.1697691736309	345.640875028666	31.0954194084962	427.64092974937205	416.28226018651606	168.089027814167	482.558036072941	660.9917351422059	490.66354185286	437.93775278548	538.2305864331021	83.0916428999566	759.714215938488	124.919357971339	484.269199483045	453.40887598596197	102.902873635094	203.86745441910702	249.912141903246	385.943980572204	193.35795738657	402.260570035241	525.4318597375401	704.5752519959401	245.43975193034905	306.373230064268	701.566339502145	408.199190096814	438.021439782205	319.729700722668	45.7933573086315	328.579961771883	643.113633157418	373.59753615217204	894.217665548632	814.215981534603	360.034097101573	61.680375076086996	641.535115973351	433.60044784428396	615.282122817437	84.9232400297625	136.59200323731199	553.928561791892	157.337148908726	135.031298858268	170.626009692708	320.05078898277304	422.888987674442	326.233065019561	341.651986349577	382.59311913441803	240.219920149029	193.548863106776	556.274591530733	561.007626067909	383.207595996221	338.544580238563	852.525684548728	42.45989553517921	305.957804262885	70.39874131327241	348.866203444782	282.566228590126	238.532874462808	602.090577588505	171.595213812668	565.120409180259	16.5759945040678	369.8974997794951	190.321664644096	477.277202347674	305.978913825956	301.381322444628	391.659282400134	363.778629673482	233.414393841265	407.477807004898	590.715369323853	315.76937796747	481.930780213795	574.865462133987	300.584849872021	375.450483939502	597.311715952715	36.955650238137395	167.027066934587	418.83207157710603	103.104617641464	434.381317878037	573.102533086156	94.4285314308365	47.721731518290795	579.82160571563	423.696289534541	93.6929528659948	161.360929325228	76.1499740377262	361.096441144758	60.95251934271	376.495380302089	24.230291427618198	680.026043935772	45.2105691663628	919.0766441318201	229.263977353635	604.20452763426	1086.5803130644902	384.01336723638	172.366507833308	307.700384866105	195.06616909479402	446.882224460364	746.0742621815981	403.092765842079	209.718794581229	446.093817704453	707.785223115461
NM_10	514.517625115764	166.67544144893	736.197094930463	260.688012915844	374.09117472454597	116.089565791719	238.975813683473	176.50992645807202	190.70190151114102	81.1535214372216	627.871680183055	466.20448312001406	226.617207133495	535.034442808202	284.45787659444596	33.9326448806273	194.87419843529	287.826237946919	237.09776466314705	618.826870216526	1007.4845131176801	791.5399112644632	420.050657925096	548.298263778001	493.84668196290704	183.928602938428	370.867428403241	351.04439296863	759.616101344911	499.892835180428	219.799563898284	169.530520212002	393.33653829911003	282.491489890909	169.505535834702	497.752332512248	192.378181698431	55.8323215146175	134.34563695321	87.63293272560291	215.881312766305	115.452516232681	582.188978067476	261.476436347386	703.883008708224	349.823863494654	325.840330465819	570.9617630320549	22.1969258397152	669.687061516919	653.98133156939	718.984570032284	98.8865097934647	132.571523660743	632.887683054131	598.525475202779	82.2062375561039	26.3372475186717	357.619319136389	123.50365292649299	56.4240967064271	65.040105041863	339.081137583755	782.335102105422	318.43916631424196	129.01467146259898	630.077114557821	354.741197919048	742.877926576861	19.3434604661553	413.773665689723	366.329478539899	332.907749801546	59.5722283642089	464.229336384213	462.9848003953611	475.14423801677003	299.970259641721	731.2692861803661	867.238845410228	80.34034081411009	509.742635930897	23.061808503242197	106.400302125124	517.804742188836	80.1559599658723	38.431939300893895	419.22690040764803	1550.28952748987	16.4044440739326	201.134045672621	4.15744425973644	394.977397033809	446.31642282540804	827.0927619075951	303.373864651992	218.75370333537202	128.453954446186	156.357720042602	45.87712696501579	55.259273195518105	472.957838673297	499.513329247574	197.040097235943	102.147306998782	332.903278581104	333.6540004477569	186.393105821771	732.967100012361	264.68734680395403	1080.09713697222	440.180664193052	656.856151472875	259.978334435483	173.334659540467	114.98723904243299	1177.8247096126	88.4397560877397	347.32375804329905	509.896216016227	591.345820957806
NM_19	419.693766179489	332.14308984388197	417.556722344921	422.928891044738	320.822528485452	432.571834438192	119.48790684173599	28.897642827206504	76.13000811314309	675.406726800103	525.692787223972	96.3538677354559	395.44702644795	438.510905336232	434.17254848626	294.082922298769	526.0889532850119	233.742258030327	604.761695620245	195.93834842846698	398.25270165593	703.3890830295	539.124847279931	604.412636026551	834.1519409882561	413.97661676291	230.97244558708698	323.368693937908	403.496702481548	181.649184743675	378.928061732636	402.33080394809997	512.3725959422619	145.70613689110002	5.867499317355058	91.0343498989953	415.108373502414	508.794542834821	7.32794383381143	329.943270804228	264.344464611801	351.118477202484	817.671385614171	240.056050318928	529.953680570345	362.1851307559491	108.613443488606	476.928232629574	573.420584192643	448.594203886931	410.677415454935	513.036900124973	733.793353046832	208.42090286962602	230.986126131621	269.910022639359	47.866923133933895	79.01174255601521	40.5547681494874	173.13596204648601	107.659770727206	139.085763089522	523.871387166437	855.087283575099	400.0227543782209	641.123928594751	139.004354387078	97.85964080525473	265.848451547163	91.72544156531721	211.74659066336497	498.108634847238	542.516333009926	559.360014380818	409.290953380164	490.004418084049	27.3983020404208	306.762039105307	906.6625540586521	637.619807566382	445.810126478297	680.170960500834	573.588570465255	274.251046119303	325.331268941012	265.901982579095	435.167805007045	300.73466905275905	1177.03746008468	325.851911832207	559.034332825374	409.092515158066	375.7445309074601	43.239193672740704	91.8991957675105	749.9129238588548	172.76570888418598	505.7454122698021	190.42788472114498	624.08712371375	367.945892253084	268.859850200173	663.044478703626	372.8882389339249	262.257271922455	222.49314598636602	90.4211383327256	883.384347272332	569.207116188336	254.792492717825	509.577640852438	465.21174218461306	575.664205698112	205.133589910737	417.038016685423	305.108185413728	41.514466099135	54.7484204352674	406.928047029543	199.25175210480305	15.802490292824599
NM_28	542.572021250756	170.298820610863	129.72636034017	404.027041165643	410.410706251201	467.81330976782095	812.3081386170668	124.96277979332599	511.050945551594	747.834063136548	663.105781203429	520.310885771462	125.206006941256	526.724469383463	475.34408325650804	403.421444691902	57.819817118162796	14.9197185976805	392.997664715626	426.412592802959	244.16683494381402	863.332853847578	567.8462597876302	672.020313434442	445.359916824731	378.838017992584	29.8734077888661	193.72989321505298	172.137536479408	141.600545587589	507.188824201126	484.25703620366	433.590277598727	123.701536625914	440.06244880162905	441.2229378169049	93.2877957655962	625.8623137525669	462.474677511655	404.378472697661	242.866476862093	1118.8181985435099	322.376284870199	282.896822375844	333.976972809354	456.748825304857	365.452292208722	415.46840883710297	344.668931788911	237.114079197378	416.392608115342	633.967026583003	293.887010414222	324.503431050177	669.3591766538599	475.71641490187005	445.37050220269	171.591158076195	406.77661386304	353.197362574831	413.776709180466	561.34613736131	563.341149213223	10.962657481731998	198.03758070369202	436.411873365832	103.68357581331199	560.246443610083	748.120008720045	608.383030790369	540.127368970813	321.574293378916	234.268416527014	395.342970053386	106.443117070345	652.852384153711	53.3545881839773	480.518397048719	694.149017846337	778.996818470238	468.914538215688	611.536929339185	315.76937796747	1.13797114572325	293.820125090705	61.65843074297871	475.964786726455	178.77775257053398	1031.0626416440302	669.599580835977	61.5233551469195	107.26206190120001	338.68608154205504	728.4704832322749	735.193566140084	242.017352699903	575.471390024301	231.351624761718	178.868364562354	610.6403796033139	526.984776084088	628.975051015734	700.210649034546	399.94179919515295	175.788388788602	669.152318755987	428.596195697119	837.7775235074298	688.921311259692	482.3741366987951	1039.9014452001402	482.916651007912	252.892945855818	579.787299261597	392.71942266034205	604.98967814371	366.51342927522	481.906426029112	653.439612589935	277.69732379960703	772.658604317583
NM_5	223.312993234541	149.766338693241	558.6341392148561	163.028455207189	297.214832993126	264.656569632312	452.796278558158	306.939827867356	613.562639644539	172.77846499537497	74.6962941631918	675.218257746156	86.1145387107283	157.88949507004298	23.9543475026902	647.547973138637	280.53318675849397	163.495249632915	611.907107705984	647.01943833573	373.361907802434	714.2943401307332	323.71425347219	262.993865116698	441.76830459227403	82.9051314737393	393.45463917043196	319.72715459176004	487.986227267313	440.5350307169429	527.412512889104	558.882911129518	173.666132406917	290.222835930028	404.857452897499	656.328296852434	142.386635642226	90.0521314751895	505.628124532989	360.56200633486	396.516696917702	348.738012950263	448.37240698928	412.896406548556	422.1664913018	290.489780640437	537.955996572979	548.836226466765	337.886537782332	780.233490331913	402.512854511497	27.117664720891398	135.853429342423	489.393385852097	225.98023485322602	385.2965573176849	672.2180944461161	41.5011173021494	394.487290181377	0.577119873488285	625.853486456347	711.438687457917	563.939175910902	661.74586980637	280.937033091283	506.843352174495	117.356135261222	9.174341325492632	391.658422983567	398.10089604539	477.644768447197	658.066981811493	222.819208200505	748.134348418052	380.448302303038	606.115748151655	397.996387534533	190.169824980412	320.162314380998	850.1597434218428	254.67362937806095	313.094569119431	88.10793505084841	396.01395871169	363.65563308327796	214.263046831851	129.486072413781	108.098175972881	879.544475667671	398.180597067274	308.799917179731	332.595540778915	44.563958097638796	496.88429339183403	600.295664096032	467.84340363467203	0.0	102.897670315531	257.959818280401	601.939545178914	521.593627479647	733.9677662398891	196.98070275388	325.093615805756	449.923254548125	5.018642390669911	450.297268896973	167.555504701486	1083.07465163614	151.514953193852	656.0974205377449	156.291608922915	65.88526747296311	201.572242863676	346.669319080934	152.880760999598	901.456978152646	497.54883186775993	50.038168531661704	450.277581528176	550.592030202626
NM_30	211.53014685784402	451.11070566069003	398.097768293896	673.3784019427391	95.03610749474709	165.84223684531298	97.476976634048	395.9758084701001	101.757931636379	299.308148956635	487.639958121969	583.311491598491	499.690941729357	446.8208787609709	466.3612029429989	873.7656056761522	482.5456342207169	285.96127312220904	633.3433439632	563.8513623840789	998.002305935396	101.782399611504	186.09081853946603	42.5928367669717	102.360948625039	350.83694709748	338.079541805705	374.350244783975	677.495441740056	45.0547190505965	288.985867304524	279.847030971965	550.326121567614	353.85776102124396	517.643828664435	223.18098684915	275.399856398913	1.8010426295037902	70.0225744119759	515.239411687882	432.864060801825	729.6122933055	682.98587576274	226.760638301264	224.556644309468	211.377670168148	259.394459155142	198.51523084968102	500.663993940243	763.4112076861528	702.152241135675	279.23865563945	81.32722300770929	60.0199435478986	454.10585168290703	616.744401730935	335.068461937538	421.39596029874804	376.053304658883	351.466002954366	68.7466005848422	905.5583855828619	476.02925135214997	666.72889593443	401.33861870183296	484.46325610445297	451.194461781007	332.722778737866	149.024906641931	438.659764764748	390.863378831064	183.16473926995	752.124916218307	336.54440699260897	624.237376883505	354.90632964060796	460.00307109969594	419.95836349841005	316.450287547595	445.005490697371	505.67155688881104	208.986769042773	456.505542679563	562.157745987284	389.205209178122	249.716644509064	442.854192867223	559.893116577487	389.88211001235	328.834538027468	222.43059168501702	779.936543126556	393.101019850751	303.407223398553	473.828880929733	627.199899954679	37.9090224530047	46.404831710926	483.066263477921	94.91819372072241	421.857378297492	237.460159665846	570.872376282942	433.758749521688	387.684662841891	212.45586120502603	165.47068314888799	719.7946533330112	112.937919878638	290.04291039966	47.9755030827995	172.164975454148	368.0257869954409	74.7882879882895	231.80276857949002	382.201902498996	116.24050507757799	366.99490621443	621.061974128272	458.122138697656	824.224625273116
NM_1	53.3033526564859	379.247018949014	749.16973096448	114.198676352862	533.897113441828	508.58285965895993	35.636744145781	51.5471466647468	713.813046367787	796.700699700896	379.823608999626	360.215228611012	74.78367835405349	221.812367568036	550.949992561874	645.6628262008239	636.731813202485	272.90651934923903	150.703236717397	557.508034557258	343.730010357797	746.101340009328	55.0493739730895	255.55702060182998	640.204880435551	449.664256139023	613.4977892250071	209.02435846887298	649.858681296114	685.832945547969	6.386428006729809	789.249742422381	91.4334935519861	546.5466930731479	445.278003750389	310.544596832863	8.03435561617575	146.784974304559	651.372785227683	402.266835764514	446.081284032415	496.32679658791693	340.62399910813497	226.02200430028302	230.272631619164	144.626826957154	628.041264407646	588.785111931871	443.93851679430395	355.671118796067	431.088817813531	686.7365363101429	134.9292563537	128.614164745497	630.0271737521912	97.1676081501692	1035.3823590927	656.83499114748	557.935295147493	338.19224586413503	381.349067395163	302.18633419450197	506.528612933758	223.239570537089	345.414384948299	173.77486360268398	609.568275385957	588.992713096627	86.8687898013265	167.851318238574	544.987126789316	619.942194452137	77.5023332871323	586.438300000913	10.300946813259197	16.7959785632386	379.97118882373	279.028939628997	3.71202683340287	18.9767799870947	29.405614938497802	126.471697870903	507.95111549448796	186.627267898613	308.29821821111597	199.61916953039295	574.705307699521	356.169631090134	1162.25519998942	395.943627420828	409.958510738608	819.848008020026	276.76563450112496	2.9314707574739503	371.812342508919	518.973830261413	383.44044022137604	274.393787508084	393.02368539891296	729.2881217542171	433.313569081929	275.728532504557	374.634996935681	387.7676970776	395.28632289761396	273.51601029151	415.03302494721	78.32476255276559	844.775640692213	40.1978447248996	1071.02069044304	566.557082345565	467.18644208101097	102.56679495536801	479.1280439835	495.882468370492	626.275374295522	567.9396581416751	419.437589162458	504.666511236573	246.186164561899
NM_23	342.824720769609	176.941682407741	364.0445987046009	404.814618243939	450.967516455965	513.419924900282	575.428604000993	392.85173897526704	186.179326771746	674.5341082900251	665.924509285059	663.359320178716	475.3295919625071	276.78603791631	92.0745232134654	202.653295814857	649.580661450965	116.249474073594	561.889223105813	362.2745003317711	832.063680245425	835.1609396693941	561.86263218186	398.88529670656	712.935028142815	228.400892007123	444.458018322155	481.41150156071404	622.221920852172	465.565430189497	365.623003385282	391.78584336075	170.790865314087	22.5993191912727	563.93187883468	733.413835073357	332.979404981506	505.1924575758129	526.797740052888	40.6490109630808	365.12579174505095	80.9357845754877	153.80216286260202	344.203444457293	626.308895219498	56.8618294019578	309.228862638149	73.75178855096509	378.58090182181	390.116745165956	506.202778493161	351.063821656946	889.978588141182	186.65542883577305	351.842644138567	630.9146779195021	613.945318456979	133.28243441267202	252.545601658172	1.7313596204648602	376.16064470951403	301.185717193858	65.7829367446439	161.450046549144	26.975218634057693	361.372727719218	630.077114557821	585.3229765664299	560.902789320634	267.688533547762	467.231001693261	466.614245289509	487.91241637580987	511.3927655680789	671.621732224497	13.144678875578101	80.752890224398	322.609524520342	476.995448092269	508.577703654138	341.840273660037	240.604693510499	416.88653832783996	533.7084673442031	568.903894378524	124.08759187024499	156.684060226721	478.126547572359	624.550489024523	307.956154660644	389.845106171346	596.177506846205	109.298970913156	554.047973162576	201.503741178303	815.530304696505	147.907333505166	167.460914435081	453.254869384196	90.96326898235891	384.793231641962	497.48884690324013	75.8189874750783	309.312372320039	85.99377938037041	352.97784814378304	35.7163496414266	775.3160040033258	212.32328937184	416.202299997806	701.4796531836362	2.44205638942054	478.50007386929803	549.159714656869	143.32447967973	92.12045855104	826.7309391742032	304.425282859839	617.382697030356	382.814389870644	645.406971959574
NM_6	251.36738936953304	9.058447904833141	202.69743803151505	428.441930592807	468.521956693849	208.684814697019	282.997674098849	188.225187063697	218.59111240407398	183.24988711630695	506.66637267297097	442.48660798513197	405.644800768957	67.1190161228927	519.509911464593	416.61747325658996	703.831354055661	335.072013506241	594.3683689500799	632.923154276128	241.796283148243	359.87348434067496	0.0	79.7770593413121	218.190443121794	390.3678707140969	555.20821305161	267.288988007235	427.974976017611	555.67486829069	48.9626147182619	348.794850196941	43.7040598110122	418.682123964631	469.399945388405	730.477243141131	174.077705017141	887.013495030617	558.552163332738	172.626319284772	206.51911297797	617.730473451149	510.9359986622029	492.668878654538	138.81683466403499	100.12626481649099	352.0353374248349	111.856879302297	274.378666629813	657.671145341376	16.329121886876198	729.245308034783	319.763854098493	360.119661287392	26.459711042941	238.19559497923402	64.5162877022588	273.74775451225497	84.7963334034736	574.811393994332	321.033653674499	893.550981575134	596.232617585545	65.7759448903922	62.503555371597	155.344196250884	724.645650739194	497.860922596733	566.893740341415	293.271819970742	572.06292034955	535.404622481391	134.748374919673	226.683933905366	69.3597085426116	595.892109026206	192.50912223137695	27.7330994763101	377.69873029874196	760.020038483143	364.944685397428	101.794293408288	411.56458251939904	97.86551853219929	294.671777627199	389.98957444933995	523.265635096786	583.452975443371	227.27724896454498	211.020803314679	11.8314144513307	526.332443282633	70.36414436469279	727.0047478535381	90.21297199195992	779.739006057787	240.504781792014	571.653723975175	480.024284488766	522.8410504116459	86.2583776710527	277.69101316295297	673.451006396283	102.803528992666	143.481333551778	281.88041427596	1.8084227666545096	3.9658107621653502	1041.28762128104	276.43748603123197	789.6508480385112	169.722919064728	131.105027193674	601.155381543965	53.293940097516796	482.16240007565597	260.948072623134	211.17247882174598	371.606986889547	341.499722111381	599.662921111924
NM_26	258.100444441932	151.57802827420798	213.23770480915402	28.3527748186416	438.86100594708	308.88116612439603	271.468139228155	49.2040945436219	416.830638480872	6.98094808062122	205.062467938574	450.63962756274805	420.94146225046796	368.83497431342005	229.81202135393397	308.221524332364	283.388486369267	334.450358564671	109.129930036736	655.4772087714911	343.730010357797	688.8487402278571	365.001283952007	659.174854726943	578.249569425659	152.08424780282	8.7434364260096	192.27327747659402	769.091562068548	531.359623088781	379.46026406653	712.190415053289	177.691506336879	101.102217434641	146.035538565281	418.46435034215597	349.048116213858	78.34535438341491	484.458509013089	248.64524887806598	313.909051726514	579.643045415625	226.79301981434503	312.442182415097	2.44970884701238	558.111216847478	634.430290495211	333.72684319311696	127.632323578363	257.140606156616	623.7724560786689	345.93345265569604	820.6656139868851	269.75996605594	316.801405189808	413.637109694818	898.025101404021	105.34899007468701	408.005546231206	314.530331051116	360.595376652569	390.240630251178	245.78897274589696	244.168280274941	568.4533878006299	72.40619316778499	279.148088728148	595.108940646955	61.407247963006704	370.021679239681	471.396508394835	513.0270299008989	383.988833104428	336.54440699260897	207.392395840284	515.563515897673	463.608110841856	304.498112617445	477.92345480062005	204.000384861268	420.08021340711196	665.518751601156	470.69742483540495	537.691366354234	790.3335538671712	742.984090452893	322.828290127509	557.1213684756179	1570.6151351208405	448.885242386702	194.62676772439	510.534155095635	442.355920906036	477.8297334682529	340.617202661232	440.573842767078	25.479834763495003	644.9599074025799	77.26626632455421	450.8614201734311	609.873685877365	882.135055948744	290.6394519878	0.9017853420409307	373.431550237409	96.1906458211732	324.611886614485	228.03411882450803	973.52486935386	320.34590103843	588.672389178135	381.571310846959	486.486166896324	145.302959520105	174.886910222919	274.401365896715	644.067288338009	119.724567765035	300.964866609553	465.443725389171	261.988654854724
NM_11	26.9322202895929	501.838013927756	351.071962670584	138.613565780026	67.1911333243116	143.72993859927098	864.7151153020392	322.560175341522	97.23535689698471	253.931986432597	350.226964142512	598.135163557792	310.465573772889	54.97367034827401	405.7267608268151	721.068703713329	425.439642005247	550.7862782310369	259.833166754133	50.041808411587	333.062527277727	366.23488431639396	317.730625866419	609.145173445103	756.034374932305	518.843372468104	651.386013737715	537.491207491388	215.56673146274503	478.43820706109597	312.402769995867	148.440599037303	376.659989160697	585.798142194832	273.816634809903	470.588857139161	24.995773028102303	461.06691315297013	760.477726753319	316.74553997205896	474.1678833974189	208.29062206926997	258.074815650806	438.748596582902	563.433034812847	545.1318862231179	196.782003497004	328.195459051795	14.1813692864847	36.047748526628396	185.335533416044	125.327585601958	204.24223050799702	569.8596837954329	5.00589127839425	581.656098787819	386.05714092803197	92.57941552017941	71.2780773536445	458.810299423187	0.6485528357060589	852.525684548728	166.251421954645	363.76090734838095	511.871221885289	400.867014901646	746.29386986505	190.826299570247	523.459345440752	253.96091644274898	218.68910183265598	675.471776040764	64.2917082950075	444.85754947298796	241.72888521781502	705.431099656023	201.161217612563	332.797193715721	765.6055343893422	314.065708786418	104.49495308501899	360.135871376292	554.666060924133	343.098300435559	497.36508131296097	110.98517533736201	484.833695795892	515.545146947587	358.469807309933	710.610691020809	82.2283304367482	277.717276550394	140.25919443362102	141.443464048118	370.969230621143	370.695593043866	75.8180449060095	210.503077181447	601.095048257162	378.090804987544	331.555639173109	889.984978582325	194.750732534025	408.05786727352097	331.622419930931	730.212467842471	352.190333805966	343.04263092730304	282.344799696595	454.5448595815569	369.541037259402	411.486501617361	551.040418864783	672.3823224851931	290.27087761851396	304.45484882826	157.754971176713	571.54944410444	117.736867133322	66.41725070160079	455.777088445679
